tenant_id,full_name,email,phone,city,property_type,preferred_language,tenant_age,lease_start_date,lease_end_date,lease_duration_months,days_to_expiry,years_at_property,monthly_rent,rent_increase_pct,market_rent_ratio,nearby_vacancy_rate,late_payments,missed_payments,avg_days_late,payment_consistency,maintenance_requests,unresolved_issues,avg_resolution_days,engagement_score,satisfaction_score,complaints_filed,response_rate,portal_logins_last_30d,communication_score,sentiment_score,will_not_renew
T04530,Aarush Chaudhuri,odasgupta@example.net,+910742247344,Hyderabad,Villa,Tamil,29,2021-08-14,2022-02-10,6,-872,2.9,20220,6.9,1.086,0.16,4,12,22.3,0.222,2,2,12.0,0.614,6.0,0,0.635,3,0.741,0.079,0
T04531,Aarna Sathe,ryan25@example.com,02624230199,Chennai,2BHK,English,30,2021-09-25,2022-03-24,6,-830,2.8,53611,7.9,1.341,0.026,2,7,26.9,0.529,3,1,7.0,0.577,7.1,3,0.848,8,0.631,0.247,1
T04532,Ritvik Chacko,jayantbakshi@example.net,6118836030,Delhi,Apartment,Telugu,44,2021-09-16,2022-09-11,12,-659,2.8,25001,3.7,1.12,0.164,6,16,22.4,0.0,3,2,10.1,0.0,2.4,4,0.456,0,0.416,-0.603,1
T04533,Ishita Raju,ldeshmukh@example.com,+912320012116,Kolkata,3BHK,Telugu,60,2021-02-21,2023-02-11,24,-506,3.4,12957,13.1,1.236,0.102,4,5,19.6,0.659,2,0,14.6,0.457,4.4,2,0.584,2,0.439,-0.467,1
T04534,Tarini Banerjee,ravalseher@example.net,+916729059863,Mumbai,Commercial,Telugu,65,2023-01-17,2024-01-12,12,-171,1.5,47764,4.0,1.185,0.08,2,4,26.5,0.444,2,1,12.3,0.358,7.0,3,0.658,8,0.288,-0.005,1
T04535,Tiya Kota,prishawason@example.org,+919945312461,Kolkata,Commercial,Kannada,55,2021-09-01,2022-02-28,6,-854,2.8,32062,1.9,1.277,0.139,2,0,8.0,0.943,1,0,8.9,0.813,8.4,1,0.882,10,0.734,0.793,0
T04536,Raghav Gandhi,sanadugal@example.net,4859835873,Kolkata,2BHK,English,57,2022-12-23,2023-06-21,6,-376,1.5,47051,1.1,0.996,0.161,0,0,0.0,1.0,2,0,12.7,1.0,9.1,0,1.0,7,1.0,1.0,0
T04537,Dhruv Gupta,urvi12@example.net,+912065597074,Bangalore,Apartment,English,32,2022-08-04,2023-07-30,12,-337,1.9,12089,9.2,1.026,0.18,4,4,19.0,0.5,6,1,12.5,0.144,4.1,1,0.779,4,0.528,-0.662,1
T04538,Ivana Luthra,lsarkar@example.com,+910998420176,Pune,Commercial,Telugu,54,2021-10-09,2022-10-04,12,-636,2.7,13003,10.7,1.055,0.068,3,1,13.5,0.853,3,1,6.8,0.559,8.2,1,0.882,6,0.747,0.405,0
T04539,Umang Baral,kondadharmajan@example.net,4824192189,Hyderabad,Studio,Tamil,24,2021-08-26,2022-02-22,6,-860,2.8,28902,10.4,0.839,0.068,5,0,9.8,0.857,1,1,11.3,0.752,8.5,3,0.825,5,0.822,0.03,0
T04540,Seher Apte,mbobal@example.org,+919116253533,Bangalore,Apartment,Tamil,54,2021-07-18,2023-07-08,24,-359,3.0,40616,1.6,1.261,0.122,4,0,6.5,0.889,1,1,11.1,0.89,9.4,1,0.831,15,1.0,0.267,0
T04541,Amani Korpal,xshankar@example.org,02316741433,Delhi,Studio,Hindi,38,2022-11-20,2024-11-09,24,131,1.6,57197,3.8,0.967,0.109,6,2,12.9,0.5,3,1,7.5,0.06,5.1,2,0.628,0,0.512,-1.0,1
T04542,Aradhya Devi,shankarpurab@example.net,8067514338,Chennai,3BHK,Telugu,49,2021-05-24,2023-05-14,24,-414,3.1,69276,1.3,0.987,0.125,6,5,17.5,0.579,5,1,8.2,0.434,6.3,3,0.835,4,0.549,-0.308,1
T04543,Nayantara Khalsa,arhaan30@example.net,6389935752,Pune,2BHK,Hindi,25,2022-10-16,2024-10-05,24,96,1.7,49455,4.0,0.914,0.068,1,0,9.0,0.952,1,0,14.1,0.485,7.1,0,0.924,3,0.949,0.755,0
T04544,Ishaan Setty,amira65@example.com,00365849479,Hyderabad,2BHK,Telugu,26,2022-04-20,2023-04-15,12,-443,2.2,47277,14.5,0.843,0.093,5,0,8.8,0.815,0,0,10.2,0.902,9.1,1,0.942,6,0.943,0.308,0
T04545,Sumer Goel,kamdarindranil@example.net,8952511646,Bangalore,Studio,Kannada,34,2022-03-17,2022-09-13,6,-657,2.3,12731,12.6,0.891,0.136,5,0,6.0,0.821,1,0,6.5,0.926,10.0,0,0.87,6,0.777,0.234,0
T04546,Zeeshan Ghose,bhattacharyyamishti@example.net,01822177234,Chennai,Apartment,Hindi,36,2022-11-29,2023-05-28,6,-400,1.6,56326,3.0,0.858,0.113,0,0,0.0,1.0,2,0,3.3,0.941,10.0,0,0.969,5,0.822,0.845,0
T04547,Hrishita Reddy,iyengartushar@example.com,+912753976866,Kolkata,2BHK,Tamil,60,2022-05-02,2022-10-29,6,-611,2.2,44338,13.9,1.24,0.083,7,5,17.8,0.37,3,0,15.9,0.32,4.8,4,0.606,0,0.807,0.1,1
T04548,Dishani Raval,ehsaanreddy@example.net,+919592463816,Delhi,Studio,Tamil,53,2022-11-07,2023-05-06,6,-422,1.6,73475,10.7,1.088,0.152,3,11,24.8,0.0,7,1,6.4,0.0,3.9,3,0.394,0,0.576,-0.604,1
T04549,Kanav Chacko,dharmajanbala@example.net,09390269086,Pune,Studio,Tamil,49,2021-07-13,2022-07-08,12,-724,3.0,79836,4.4,0.919,0.048,2,4,20.3,0.73,3,1,11.9,0.466,5.0,1,0.794,0,0.885,-0.016,1
T04550,Nishith Dave,bhardwajjivin@example.org,8017382567,Chennai,Villa,English,40,2022-04-02,2023-03-28,12,-461,2.2,32535,4.3,1.331,0.161,2,9,26.8,0.286,3,1,13.2,0.109,6.2,1,0.478,4,0.672,-0.464,1
T04551,Vaibhav Kota,oorja22@example.org,08668850914,Mumbai,Apartment,English,25,2022-11-09,2024-10-29,24,120,1.6,9388,10.2,1.33,0.068,6,5,23.8,0.238,5,1,6.5,0.512,5.0,1,0.627,1,0.719,-0.223,1
T04552,Onkar Shankar,fgoyal@example.net,9861535386,Bangalore,Villa,Kannada,45,2021-01-19,2023-01-09,24,-539,3.4,13186,8.1,1.188,0.177,9,2,11.4,0.69,3,1,14.1,1.0,7.7,0,0.978,8,0.762,0.276,0
T04553,Hridaan Verma,fateh77@example.org,2331568890,Kolkata,3BHK,Kannada,26,2022-01-17,2022-07-16,6,-716,2.5,73822,12.6,0.875,0.171,5,8,22.2,0.3,3,1,14.3,0.321,5.8,1,0.612,4,0.405,-0.616,1
T04554,Baiju Rastogi,tusharwagle@example.net,06438824814,Chennai,Commercial,Telugu,55,2021-02-12,2021-08-11,6,-1055,3.4,74849,4.2,0.994,0.085,3,13,26.0,0.31,5,1,8.8,0.309,7.6,1,0.775,3,0.485,-0.196,1
T04555,Vedika Kade,boasekanav@example.com,3658232338,Chennai,3BHK,Telugu,39,2022-06-23,2024-06-12,24,-19,2.0,76137,2.4,1.171,0.111,3,0,10.3,0.88,2,1,12.8,0.825,7.7,1,0.993,4,0.896,0.858,0
T04556,Ahana  Dada,kismat27@example.net,+911109261227,Pune,Studio,Kannada,43,2021-11-30,2022-11-25,12,-584,2.6,55823,12.6,1.392,0.061,2,0,12.0,0.938,2,2,12.1,0.651,10.0,1,1.0,6,0.841,0.754,0
T04557,Ira Desai,ranbir41@example.org,03804601253,Kolkata,3BHK,Hindi,49,2022-01-26,2022-07-25,6,-707,2.4,18745,6.4,1.366,0.04,0,2,21.5,0.867,0,0,5.8,0.584,5.4,0,0.593,3,0.459,-0.243,0
T04558,Kimaya Dugar,raouthkarsh@example.net,02906806066,Kolkata,Villa,Telugu,48,2021-10-06,2023-09-26,24,-279,2.7,68746,10.4,1.183,0.148,5,12,21.8,0.147,2,1,9.0,0.352,5.6,1,0.679,3,0.737,-0.701,1
T04559,Rhea Sundaram,samairadeshmukh@example.net,00202924703,Chennai,Studio,English,57,2023-03-16,2025-03-05,24,247,1.3,57961,13.2,1.148,0.071,2,0,8.0,0.875,1,1,7.7,0.68,8.3,1,0.998,4,0.664,0.338,0
T04560,Divij Sankaran,sbandi@example.com,03299459518,Pune,Commercial,Tamil,47,2022-03-13,2024-03-02,24,-121,2.3,24865,1.8,0.821,0.137,8,7,17.9,0.241,4,2,14.7,0.186,5.4,9,0.712,0,0.495,-0.834,1
T04561,Arnav Bandi,miraya38@example.net,8510617689,Chennai,Villa,Tamil,37,2022-11-15,2023-05-14,6,-414,1.6,20311,11.2,1.083,0.151,2,2,15.5,0.7,4,0,7.8,0.494,7.8,1,0.712,5,0.923,-0.11,0
T04562,Arnav Issac,fthaman@example.net,0287451428,Pune,Villa,Telugu,51,2023-05-29,2024-05-23,12,-39,1.1,22042,14.5,0.746,0.194,2,3,25.6,0.429,6,1,14.9,0.427,2.7,3,0.546,1,0.545,-0.307,1
T04563,Kavya Bassi,sanghapiya@example.com,4448265694,Delhi,Apartment,English,32,2022-05-18,2022-11-14,6,-595,2.1,11832,9.1,1.019,0.194,4,3,17.0,0.615,0,0,4.0,0.455,6.3,3,0.654,6,0.918,0.281,1
T04564,Sumer Sachdev,jamble@example.com,09181751901,Delhi,2BHK,Hindi,42,2023-05-17,2025-05-06,24,309,1.1,43034,9.7,0.776,0.03,1,0,5.0,0.929,2,1,4.4,0.787,9.9,1,0.8,6,0.664,1.0,0
T04565,Siya Kanda,sairathaman@example.net,+916500747753,Delhi,2BHK,Hindi,45,2022-02-15,2024-02-05,24,-147,2.4,20534,4.3,1.291,0.103,6,10,19.8,0.103,3,1,17.2,0.361,4.9,2,0.555,5,0.806,-0.642,1
T04566,Kaira Khanna,tjayaraman@example.com,03642615791,Chennai,Apartment,Kannada,24,2021-06-12,2021-12-09,6,-935,3.1,10795,3.9,1.333,0.143,0,0,0.0,1.0,0,0,9.9,0.931,10.0,0,0.812,8,1.0,0.775,0
T04567,Zara Goda,sdugal@example.net,+915669855082,Delhi,3BHK,Hindi,40,2022-08-11,2023-02-07,6,-510,1.9,16386,14.9,0.824,0.062,4,0,11.0,0.833,3,0,10.3,0.778,6.2,1,0.918,6,0.928,0.68,0
T04568,Dhanuk Sehgal,misha55@example.net,06855367808,Delhi,Villa,Hindi,22,2021-12-26,2022-12-21,12,-558,2.5,10785,7.8,0.791,0.067,6,6,19.2,0.419,4,1,10.6,0.306,5.7,0,0.667,7,0.797,-0.177,1
T04569,Tarini Johal,pranaysur@example.org,+911904972764,Kolkata,Studio,English,58,2023-04-19,2024-04-13,12,-79,1.2,48176,11.5,1.362,0.173,1,6,34.0,0.133,3,1,15.4,0.074,3.7,3,0.58,3,0.526,-0.299,1
T04570,Tanya Kala,bumbmannat@example.net,+911164810426,Hyderabad,Apartment,Tamil,46,2022-12-09,2023-12-04,12,-210,1.6,49506,13.3,0.884,0.107,6,4,13.0,0.3,0,0,14.2,0.413,7.0,1,0.801,6,1.0,0.3,0
T04571,Vritika Thakur,nbhatt@example.com,+918304015276,Mumbai,3BHK,Tamil,44,2022-01-21,2024-01-11,24,-172,2.4,20025,8.9,1.084,0.032,8,2,10.9,0.6,3,1,11.6,0.56,7.7,2,0.796,6,0.863,-0.044,1
T04572,Samarth Buch,anaygade@example.org,0108594373,Chennai,Villa,Telugu,43,2023-03-28,2025-03-17,24,259,1.3,36399,4.8,1.327,0.134,1,4,23.2,0.438,2,1,5.2,0.22,4.8,4,0.664,3,0.66,-0.434,1
T04573,Shalv Lanka,keya59@example.org,+919864949278,Chennai,2BHK,English,60,2022-10-13,2023-10-08,12,-267,1.7,72127,14.5,1.378,0.043,6,5,16.7,0.238,3,1,16.4,0.304,6.1,2,0.581,1,0.579,-0.315,1
T04574,Hiran Goswami,riaanbarad@example.com,9675787532,Delhi,3BHK,Telugu,29,2023-03-13,2023-09-09,6,-296,1.3,60911,12.4,0.95,0.134,1,4,32.8,0.438,3,3,17.5,0.016,4.1,1,0.571,0,0.669,-0.927,1
T04575,Shaan Boase,emirdesai@example.net,03876089937,Pune,Studio,Kannada,48,2023-05-25,2024-05-19,12,-43,1.1,28659,0.6,1.276,0.041,0,4,29.2,0.429,3,1,15.7,0.272,5.1,2,0.642,4,0.705,-0.169,1
T04576,Yasmin Dar,srajagopalan@example.org,07260531144,Delhi,Studio,Hindi,58,2021-05-03,2023-04-23,24,-435,3.2,51530,12.8,0.899,0.036,4,0,11.8,0.897,3,1,3.9,0.593,7.9,1,0.567,5,0.864,0.326,0
T04577,Mohanlal Zacharia,glall@example.com,02945205685,Chennai,Commercial,Tamil,60,2021-01-25,2023-01-15,24,-533,3.4,73196,13.4,1.293,0.04,8,0,6.2,0.81,1,0,5.4,0.692,6.0,2,0.797,4,0.959,0.073,0
T04578,Shlok Golla,ishaananand@example.org,+917395533716,Kolkata,Studio,English,62,2021-10-09,2022-04-07,6,-816,2.7,57345,7.7,1.365,0.069,8,9,20.1,0.235,2,0,5.8,0.382,6.8,1,0.684,4,1.0,0.078,1
T04579,Nitara Raja,elakshi68@example.org,0438852167,Bangalore,3BHK,English,31,2022-12-02,2024-11-21,24,143,1.6,32140,1.6,1.09,0.035,4,2,14.8,0.6,1,0,10.7,0.164,4.0,4,0.622,1,0.804,-0.277,1
T04580,Inaaya  Keer,advik08@example.net,05976799254,Mumbai,Apartment,Tamil,40,2022-10-20,2023-04-18,6,-440,1.7,14178,10.1,1.237,0.08,1,11,29.2,0.0,6,2,11.6,0.0,2.3,4,0.357,0,0.219,-0.935,1
T04581,Lakshay Wagle,prerak51@example.net,5607074637,Pune,Commercial,Hindi,42,2022-07-06,2023-07-01,12,-366,2.0,43649,8.0,1.358,0.141,3,13,26.9,0.0,5,2,13.5,0.217,3.9,5,0.74,2,0.79,-0.205,1
T04582,Ryan Srinivasan,contractormamooty@example.org,03017617916,Kolkata,2BHK,Tamil,29,2022-11-14,2023-05-13,6,-415,1.6,62214,10.9,1.132,0.113,3,6,20.6,0.25,4,1,13.6,0.35,5.1,2,0.731,2,0.513,-0.087,1
T04583,Shayak Doctor,ddhaliwal@example.com,09683559368,Delhi,Commercial,Telugu,53,2021-10-29,2023-10-19,24,-256,2.7,66342,0.5,1.334,0.095,5,8,21.7,0.364,4,0,6.1,0.371,6.7,2,0.836,2,0.519,-0.141,1
T04584,Khushi Dar,mdayal@example.net,+912675267471,Delhi,Villa,Tamil,48,2022-06-20,2023-06-15,12,-382,2.0,58406,5.0,1.375,0.091,5,16,24.8,0.0,5,2,10.9,0.2,3.1,3,0.422,0,0.192,-1.0,1
T04585,Dhanuk Amble,hiran77@example.net,02194131274,Pune,Commercial,English,48,2022-08-03,2024-07-23,24,22,1.9,50928,7.9,1.266,0.027,1,10,30.5,0.125,3,0,12.0,0.284,3.8,4,0.547,2,0.694,-0.63,1
T04586,Drishya Varty,eshanimallick@example.org,1689668824,Chennai,3BHK,Kannada,62,2021-02-04,2021-08-03,6,-1063,3.4,41967,6.0,1.129,0.152,8,13,21.6,0.19,0,0,16.1,0.148,5.2,1,0.647,1,0.645,-0.526,1
T04587,Sana Reddy,anika87@example.org,8084851929,Pune,3BHK,Telugu,29,2023-01-11,2024-01-06,12,-177,1.5,36382,10.5,1.258,0.058,2,4,19.3,0.444,3,1,16.5,0.28,8.1,2,0.731,1,1.0,0.309,0
T04588,Anya Andra,xdevan@example.org,01185331952,Pune,Commercial,Kannada,47,2021-07-16,2023-07-06,24,-361,3.0,11106,10.3,0.904,0.16,0,0,0.0,1.0,0,0,12.6,1.0,9.6,0,0.978,10,0.811,1.0,0
T04589,Manjari Saxena,bhavsarayesha@example.net,03967853649,Kolkata,2BHK,English,29,2021-01-10,2022-01-05,12,-908,3.5,46236,0.6,1.179,0.04,3,0,10.0,0.93,1,0,7.6,0.692,8.0,0,0.871,6,0.921,0.422,0
T04590,Urvi Chatterjee,dadajayan@example.com,09990433671,Delhi,Apartment,Tamil,64,2021-10-21,2022-10-16,12,-624,2.7,8249,9.4,1.349,0.112,1,0,12.0,0.97,1,0,12.5,0.828,10.0,0,0.919,4,0.933,0.686,0
T04591,Romil Gour,rajagopalmannat@example.com,+919635185724,Mumbai,3BHK,English,62,2022-09-26,2024-09-15,24,76,1.8,11292,8.1,1.39,0.062,5,2,14.3,0.591,0,0,4.7,0.556,6.8,2,0.807,2,0.747,0.202,0
T04592,Nayantara Chada,rattanadira@example.org,00340271500,Chennai,Villa,English,42,2022-10-02,2024-09-21,24,82,1.7,61700,9.0,1.115,0.156,6,4,12.2,0.364,2,0,6.1,0.638,6.7,0,0.65,2,0.647,0.065,0
T04593,Mohanlal Bawa,vartybadal@example.net,01188546860,Pune,Commercial,Kannada,44,2022-10-27,2024-10-16,24,107,1.7,35781,8.2,1.222,0.099,0,0,0.0,1.0,2,0,7.3,0.989,10.0,0,1.0,3,1.0,0.276,0
T04594,Heer Keer,kakarhiran@example.net,+917114368630,Delhi,Villa,Kannada,52,2021-04-21,2022-04-16,12,-807,3.2,22060,4.5,0.938,0.043,6,3,19.9,0.692,2,0,15.6,0.771,7.6,0,0.823,12,0.582,0.5,0
T04595,Jayesh Mangat,seshadrieshani@example.net,+913206202755,Bangalore,Villa,Hindi,39,2021-07-02,2021-12-29,6,-915,3.0,52657,1.4,1.08,0.074,5,9,24.0,0.378,5,1,11.1,0.454,4.6,3,0.841,2,0.609,0.244,1
T04596,Anya Iyer,sawhneymanjari@example.com,01119308367,Kolkata,2BHK,English,39,2021-04-05,2021-10-02,6,-1003,3.2,14654,8.7,1.173,0.122,8,4,12.2,0.6,3,0,4.8,0.432,8.0,1,0.963,3,0.732,0.225,1
T04597,Amani Rajan,bhaminisami@example.org,+916366923993,Kolkata,2BHK,Kannada,30,2022-07-08,2023-01-04,6,-544,2.0,75237,3.1,0.866,0.122,4,8,25.2,0.2,3,1,6.2,0.261,4.2,1,0.697,1,0.653,-0.895,1
T04598,Samiha Sheth,bsarraf@example.com,7487883943,Bangalore,Apartment,Kannada,55,2021-04-21,2021-10-18,6,-987,3.2,15244,9.7,1.294,0.127,5,7,22.0,0.513,2,1,7.6,0.54,6.3,2,0.718,3,0.907,0.171,1
T04599,Prisha Chopra,jrajagopal@example.net,9645869274,Kolkata,Studio,Kannada,37,2022-08-07,2024-07-27,24,26,1.9,34961,9.0,1.348,0.185,0,0,0.0,1.0,0,0,7.6,0.957,10.0,0,1.0,6,1.0,1.0,0
T04600,Dishani D’Alia,lallapihu@example.net,09292902936,Mumbai,Studio,Kannada,29,2021-12-31,2023-12-21,24,-193,2.5,31557,15.0,1.339,0.025,4,1,8.4,0.806,1,1,10.4,0.77,7.6,0,0.669,7,1.0,0.911,0
T04601,Vanya Sridhar,vgaba@example.com,+915849177215,Kolkata,Villa,Kannada,41,2022-07-29,2023-07-24,12,-343,1.9,48427,12.5,1.174,0.112,0,0,0.0,1.0,1,0,9.4,0.798,10.0,0,1.0,9,1.0,1.0,0
T04602,Mishti Raj,heer80@example.com,0625667521,Chennai,Apartment,Telugu,29,2022-10-28,2024-10-17,24,108,1.7,8806,12.5,0.792,0.155,6,6,22.8,0.143,2,0,15.2,0.349,5.4,0,0.608,5,0.797,0.179,0
T04603,Nirvaan Brar,suleaarna@example.com,+917241351466,Mumbai,3BHK,Telugu,63,2021-04-14,2023-04-04,24,-454,3.2,44719,3.4,0.72,0.162,3,7,22.2,0.575,2,1,11.8,0.641,5.6,1,0.755,4,0.736,0.326,1
T04604,Ishaan Karpe,balahansh@example.net,+915511000424,Chennai,3BHK,Tamil,41,2022-07-16,2024-07-05,24,4,2.0,42055,0.9,0.96,0.151,6,3,16.0,0.5,5,4,10.3,0.357,3.9,3,0.757,3,0.785,-0.339,1
T04605,Yakshit Sahni,rashakrishna@example.net,+917649714168,Bangalore,2BHK,Kannada,65,2023-01-31,2024-01-26,12,-157,1.4,46458,7.0,0.989,0.19,3,8,24.1,0.0,4,0,6.6,0.366,6.0,4,0.712,1,0.372,-0.425,1
T04606,Hrishita Bains,lraj@example.net,4383098548,Hyderabad,Apartment,Tamil,32,2021-09-30,2023-09-20,24,-285,2.8,46087,10.0,0.754,0.093,1,0,10.0,0.971,1,0,3.4,0.983,9.7,0,0.793,8,0.952,0.759,0
T04607,Jayant Tata,advik67@example.net,+917369502802,Pune,Commercial,Telugu,52,2022-01-05,2023-12-26,24,-188,2.5,41207,6.7,1.036,0.154,2,11,26.6,0.226,1,1,12.6,0.488,5.5,2,0.587,1,0.768,-0.194,1
T04608,Prerak Ghose,badaltoor@example.org,0214333817,Hyderabad,Studio,Telugu,65,2022-05-07,2023-05-02,12,-426,2.2,10211,3.7,1.055,0.046,5,5,24.4,0.444,5,1,12.5,0.152,4.0,1,0.618,3,0.815,-0.34,1
T04609,Jhanvi Subramaniam,adeshmukh@example.com,3430450822,Hyderabad,Commercial,Telugu,51,2021-09-01,2023-08-22,24,-314,2.8,74323,0.3,1.384,0.062,7,0,6.7,0.8,1,0,13.0,0.592,7.6,0,0.839,1,0.912,0.743,0
T04610,Zaina Chatterjee,adah49@example.net,6581226277,Pune,Studio,Kannada,41,2022-01-08,2023-12-29,24,-185,2.5,29873,13.7,1.272,0.199,0,0,0.0,1.0,2,0,7.6,0.963,7.1,0,1.0,10,0.87,0.79,0
T04611,Kanav Yogi,surmannat@example.net,00483286517,Delhi,Studio,Tamil,24,2022-05-26,2024-05-15,24,-47,2.1,54058,13.7,1.249,0.047,5,4,17.1,0.5,2,1,8.1,0.373,6.9,1,0.581,3,0.725,-0.702,1
T04612,Faiyaz Sinha,yram@example.org,+918635769114,Pune,Studio,Telugu,62,2021-02-23,2021-08-22,6,-1044,3.4,57303,6.4,0.821,0.081,8,12,21.3,0.22,4,0,8.3,0.069,4.6,3,0.527,1,0.592,-0.651,1
T04613,Ritvik Chokshi,urvitalwar@example.com,02307751133,Kolkata,Villa,Hindi,32,2023-02-14,2023-08-13,6,-323,1.4,21352,9.6,1.274,0.09,1,0,11.0,0.941,0,0,2.4,0.984,7.7,0,1.0,10,1.0,0.777,0
T04614,Shray De,diyabail@example.net,09982483853,Delhi,Commercial,Tamil,24,2022-07-24,2024-07-13,24,12,1.9,26355,11.5,1.047,0.123,5,0,13.2,0.792,3,0,10.5,1.0,10.0,1,0.804,8,1.0,0.928,0
T04615,Tejas Dugal,cchaudhry@example.com,02199541527,Kolkata,Commercial,Tamil,56,2023-01-16,2023-07-15,6,-352,1.5,9248,4.3,0.975,0.076,1,0,5.0,0.944,0,0,10.2,1.0,10.0,0,1.0,3,1.0,0.657,0
T04616,Vidur Suresh,agrawalprisha@example.com,06270028910,Mumbai,2BHK,Tamil,37,2022-12-27,2023-12-22,12,-192,1.5,21115,10.9,1.269,0.064,4,0,11.0,0.789,1,1,14.8,0.799,8.2,0,0.937,3,0.881,0.405,0
T04617,Dhanuk Kulkarni,diyavirk@example.org,4265202155,Chennai,3BHK,Tamil,42,2023-03-19,2023-09-15,6,-290,1.3,63710,4.5,1.267,0.166,1,2,23.7,0.688,1,0,5.0,0.538,7.5,0,0.832,5,0.299,-0.005,0
T04618,Prisha Hans,ebala@example.org,0946897432,Pune,Commercial,Kannada,64,2021-01-09,2022-01-04,12,-909,3.5,76043,11.8,0.754,0.125,0,0,0.0,1.0,0,0,4.5,0.777,9.8,0,0.784,5,1.0,1.0,0
T04619,Dhanuk Verma,anay05@example.org,+911839363259,Chennai,2BHK,English,51,2021-10-01,2023-09-21,24,-284,2.8,43286,1.6,0.8,0.139,1,2,20.3,0.853,2,0,7.2,0.65,5.2,1,0.743,8,0.779,0.292,0
T04620,Farhan Ghosh,csinghal@example.com,+918724471108,Hyderabad,2BHK,Hindi,22,2021-09-26,2022-03-25,6,-829,2.8,48120,10.3,0.844,0.14,1,1,15.0,0.912,2,2,7.7,0.613,7.4,0,0.906,2,0.578,0.76,0
T04621,Ivana Tata,battapranay@example.org,07181396452,Chennai,Apartment,English,60,2021-02-26,2021-08-25,6,-1041,3.3,79383,5.5,1.314,0.135,3,0,9.7,0.927,1,0,2.8,0.986,10.0,0,1.0,7,0.951,0.7,0
T04622,Rania Goel,tmadan@example.org,8315001172,Chennai,Apartment,Tamil,61,2021-01-25,2022-01-20,12,-893,3.4,50341,11.9,1.372,0.183,9,2,14.1,0.69,2,1,14.2,0.746,6.3,0,0.98,7,0.626,0.546,0
T04623,Nirvi Chakraborty,ritvikgrover@example.org,+910340436807,Kolkata,Commercial,Telugu,29,2023-04-18,2025-04-07,24,280,1.2,11796,3.3,1.272,0.038,2,0,12.5,0.867,2,0,2.9,0.614,8.4,3,0.843,3,0.954,0.882,0
T04624,Uthkarsh Badami,seher41@example.net,06802545338,Hyderabad,Villa,Tamil,45,2022-11-06,2023-11-01,12,-243,1.7,12271,3.7,1.338,0.068,5,5,21.2,0.286,3,2,18.0,0.246,3.1,2,0.675,2,0.441,-0.196,1
T04625,Jayan Sathe,anandnirvi@example.net,00185457718,Kolkata,3BHK,Hindi,61,2023-06-01,2023-11-28,6,-216,1.1,68977,2.7,0.769,0.186,5,2,12.3,0.357,4,1,15.7,0.561,4.8,1,0.777,3,0.593,-0.144,0
T04626,Fateh Barad,oorjabarman@example.com,07156531262,Kolkata,Apartment,Tamil,60,2021-12-08,2023-11-28,24,-216,2.6,54552,4.4,1.297,0.085,3,7,23.2,0.469,4,1,8.9,0.108,5.0,1,0.659,1,0.666,-0.386,1
T04627,Rasha Krishna,nityajoshi@example.com,03786836630,Mumbai,3BHK,Telugu,44,2021-08-03,2022-07-29,12,-703,2.9,75871,11.0,1.105,0.029,1,0,13.0,0.972,1,0,5.1,0.762,9.1,0,1.0,7,1.0,0.923,0
T04628,Zaina Kata,iraatwal@example.com,+912143762188,Hyderabad,Commercial,Telugu,55,2022-06-26,2024-06-15,24,-16,2.0,34758,1.4,1.162,0.152,7,5,16.2,0.32,3,0,5.1,0.618,6.5,1,0.707,4,0.712,-0.226,0
T04629,Lavanya Chopra,tripathiaarush@example.net,1300693403,Chennai,2BHK,Tamil,28,2021-10-26,2022-04-24,6,-799,2.7,54453,1.7,0.935,0.118,7,1,9.4,0.727,2,1,7.2,0.383,8.0,0,0.805,3,0.586,0.121,0
T04630,Dhanush Hayre,armaansibal@example.org,9462391715,Chennai,Apartment,Telugu,26,2021-04-28,2021-10-25,6,-980,3.2,64425,13.0,1.097,0.162,6,11,22.3,0.282,4,0,8.2,0.34,5.5,2,0.794,2,0.442,0.259,1
T04631,Drishya Suresh,ivanaramaswamy@example.net,5136254515,Kolkata,3BHK,Kannada,50,2023-06-01,2025-05-21,24,324,1.1,74258,6.0,0.998,0.057,4,5,19.8,0.0,7,2,12.9,0.0,1.0,4,0.441,0,0.554,-0.625,1
T04632,Reyansh Bose,varkeyakarsh@example.org,02604124105,Mumbai,3BHK,Tamil,35,2021-02-05,2023-01-26,24,-522,3.4,51549,13.0,1.077,0.123,8,4,15.2,0.619,1,1,3.5,0.562,6.4,1,0.841,5,0.672,0.634,0
T04633,Rati Bala,himmatravi@example.org,00642338760,Hyderabad,Apartment,Telugu,62,2022-08-21,2023-08-16,12,-320,1.9,39284,6.6,0.864,0.179,3,0,8.3,0.87,1,0,9.0,0.808,9.1,0,0.842,7,0.899,0.414,0
T04634,Misha Sandhu,kashyapzain@example.net,+914376653737,Chennai,Apartment,Kannada,36,2021-01-03,2021-12-29,12,-915,3.5,71844,12.7,1.018,0.078,6,2,13.8,0.767,0,0,12.6,0.648,6.8,3,0.825,6,0.907,0.556,0
T04635,Faiyaz Kuruvilla,rajoorja@example.net,09652642852,Delhi,3BHK,Hindi,54,2021-08-23,2022-02-19,6,-863,2.9,51999,5.5,0.908,0.17,4,8,23.2,0.429,4,0,15.2,0.532,7.0,1,0.74,4,0.722,-0.489,1
